741|361
566|191
749|156
212|386
56|567
456|964
86|993
336|305
350|313
172|661
891|795
578|528
903|696
139|455
419|710
492|220
930|976
278|118
486|147
419|970
870|613
877|248
393|962
535|629
143|771
810|245
932|357
487|301
549|919
205|79
19|257
547|572
655|111
981|834
321|430
135|223
435|303
660|586
524|415
684|565
406|116
16|21
468|372
814|810
681|21
757|250
171|475
608|379
293|955
268|722
985|160
185|723
224|882
791|391
29|827
786|282
178|612
185|827
368|886
500|156
149|649
536|700
652|353
105|532
766|259
286|621
327|441
406|316
431|129
747|556
503|542
252|632
135|821
302|176
964|578
669|300
884|149
932|948
345|426
317|132
501|580
940|650
43|551
996|648
542|440
680|369
445|99
239|257
598|992
321|891
993|274
724|203
353|405
583|181
405|779
318|417
253|176
949|770
561|690
652|897
87|226
660|274
948|201
54|52
454|814
852|810
602|94
16|910
487|233
243|887
638|63
555|875
390|673
299|736
664|786
981|432
265|468
433|839
693|825
377|170
393|510
217|263
837|983
867|759
977|168
68|15
431|143
61|640
633|770
693|855
791|207
325|258
650|945
245|784
953|467
801|595
241|580
863|984
40|401
717|778
274|771
826|87
742|290
150|230
486|419
718|224
613|616
800|526
895|755
51|705
196|837
533|229
464|930
666|823
402|209
300|619
634|696
64|908
941|420
11|78
233|174
460|765
965|989
11|707
510|350
724|127
181|364
703|660
618|666
648|531
383|217
777|81
253|827
107|304
37|197
270|923
373|606
311|360
823|307
528|585
96|407
160|29
273|238
923|872
49|42
604|467
166|586
990|897
759|548
549|655
808|681
433|253
414|907
652|255
284|187
832|352
879|528
333|67
965|534
886|771
112|614
65|229
289|580
241|525
757|265
498|745
906|786
253|640
443|484
628|399
827|620
250|541
397|275
452|250
515|77
244|92
317|519
178|472
40|392
495|647
294|381
39|643
284|842
85|755
998|986
482|789
331|614
403|815
470|315
872|276
164|627
850|645
701|85
165|624
662|876
615|937
891|463
158|286
430|226
231|19
977|817
218|577
548|943
280|7
279|533
459|94
312|731
716|439
222|956
65|507
439|425
821|542
426|204
83|467
604|117
842|922
604|981
451|596
911|578
100|423
540|471
751|750
949|399
752|633
379|113
706|635
900|160
768|404
240|78
398|994
655|116
232|912
345|483
522|770
864|995
821|926
168|728
288|50
583|978
545|965
579|249
416|651
604|496
741|560
614|282
509|303
860|432
298|715
548|936
886|756
550|226
133|813
879|114
222|862
951|818
788|149
546|465
200|112
251|37
309|288
487|35
2|803
693|36
412|646
757|468
206|779
427|242
961|336
507|337
152|618
897|577
661|947
559|175
608|531
982|756
533|661
266|691
334|25
513|993
506|900
145|431
598|701
135|694
601|535
641|210
53|129
71|207
900|230
533|902
988|53
917|181
896|74
232|765
249|946
125|876
619|202
566|663
215|353
968|151
503|23
976|368
161|84
740|17
325|150
372|293
848|289
637|810
646|572
697|502
305|529
876|131
357|630
672|526
939|525
311|574
99|242
533|523
273|950
816|911
234|910
826|853
163|253
56|215
166|455
619|475
770|817
270|43
746|313
257|150
465|95
561|718
2|458
996|500
444|436
629|136
996|864
700|719
706|139
230|838
477|33
750|353
536|752
647|10
941|713
483|641
657|690
372|334
1000|462
595|691
742|403
348|882
24|922
907|903
570|646
700|377
249|166
440|484
927|882
717|914
325|345
28|985
211|147
512|920
841|668
798|831
402|751
767|410
662|791
895|416
39|223
531|446
466|176
940|120
677|559
621|976
47|826
943|385
291|464
306|744
815|452
426|855
89|873
535|784
598|802
293|354
822|540
790|499
820|173
822|227
371|462
806|180
861|661
820|922
575|440
860|632
623|306
937|15
231|274
752|296
176|95
49|370
166|678
361|781
236|82
438|424
295|681
277|983
486|85
804|543
418|251
733|250
669|521
946|703
573|548
601|268
606|459
594|991
809|568
458|13
623|149
565|700
278|713
576|542
342|487
920|280
63|488
679|53
258|903
168|941
171|440
777|666
56|677
275|731
972|102
600|234
398|183
5|198
846|799
9|824
616|315
498|992
287|604
805|38
974|128
303|249
710|411
89|474
57|924
230|750
515|131
487|752
297|648
300|868
141|376
49|261
673|130
326|530
264|148
562|382
520|823
454|459
467|234
770|244
118|401
665|68
633|809
994|86
573|527
219|265
434|872
752|587
671|18
680|330
311|285
784|722
899|288
250|624
628|187
95|231
428|457
878|545
277|116
690|248
385|854
814|285
298|935
379|136
333|385
145|151
757|28
494|39
707|298
532|295
870|250
94|167
484|316
83|387
594|98
928|823
627|56
706|605
482|834
976|635
566|400
877|863
551|274
876|236
653|591
7|392
25|349
517|743
26|671
750|369
81|611
361|785
923|491
951|618
506|214
327|812
483|337
830|859
690|760
713|950
185|852
320|168
802|454
278|680
891|80
471|7
678|220
883|502
198|749
54|320
565|813
105|125
283|933
178|269
75|329
950|695
758|480
397|858
31|939
472|710
677|317
186|440
127|174
430|850
981|469
455|762
683|534
473|40
319|4
94|913
53|114
268|288
813|307
245|950
357|362
84|320
148|357
366|324
843|718
546|883
405|553
674|775
535|125
764|598
490|72
925|56
165|591
486|139
915|59
515|326
579|940
864|234
764|501
362|940
673|87
138|616
213|769
646|121
557|328
4|490
251|951
909|713
832|29
114|84
947|209
545|389
249|177
898|500
656|322
211|494
643|849
116|492
431|377
746|498
244|830
507|892
512|53
520|587
494|801
782|810
820|597
897|774
69|502
870|48
863|328
856|564
725|441
597|157
724|903
263|93
62|84
828|600
978|171
667|668
165|857
836|959
713|109
847|940
391|94
161|176
212|600
250|659
159|255
518|822
615|151
257|625
420|814
881|918
383|443
288|337
70|506
715|445
761|856
594|177
638|184
824|764
112|857
60|301
860|527
711|471
561|35
789|201
854|40
785|313
443|949
727|528
907|171
344|982
710|550
692|896
456|35
138|42
980|619
449|834
273|344
461|96
806|969
508|25
898|230
914|285
573|564
408|165
190|671
257|294
145|568
194|704
133|362
949|247
742|130
102|209
240|223
478|715
301|377
599|719
105|134
286|856
987|470
669|480
555|928
587|518
385|704
221|603
45|419
666|21
291|52
974|754
97|150
521|877
765|337
223|106
455|435
57|684
893|658
272|57
455|602
600|552
881|789
463|850
342|837
700|842
399|680
478|399
634|76
31|600
996|347
761|975
535|540
957|956
763|208
167|747
980|560
604|54
441|996
815|276
271|384
837|555
661|180
671|176
670|26
115|961
29|826
8|265
275|941
940|34
71|101
765|948
431|851
566|977
993|18
135|432
421|118
419|320
565|845
163|679
225|50
653|153
477|37
695|28
507|339
671|829
755|572
168|988
598|261
178|369
106|234
526|667
281|373
947|250
169|521
869|399
320|338
104|887
311|222
472|140
5|11
856|468
152|368
614|605
195|494
418|707
521|745
668|838
208|526
733|797
58|932
725|152
385|628
349|652
749|569
674|854
670|650
14|127
801|805
786|24
72|709
578|823
81|239
252|906
126|482
131|180
314|793
158|586
45|799
798|539
507|275
931|228
421|642
111|722
304|38
574|773
608|195
127|729
101|45
494|119
77|890
86|155
513|339
339|830
434|107
490|368
673|284
779|410
259|289
320|654
972|389
136|335
512|895
119|398
757|13
815|178
598|518
251|783
789|137
965|596
829|196
820|285
268|797
404|190
562|362
955|679
676|277
220|789
250|996
43|471
72|869
234|750
975|59
982|542
632|1000
65|476
885|268
649|401
574|247
232|863
615|122
332|335
398|913
62|176
862|450
94|530
910|459
300|83
887|966
59|574
441|50
588|738
579|53
478|379
46|45
344|664
849|49
812|998
546|794
456|846
850|998
436|535
47|802
388|320
42|526
479|602
995|127
517|986
221|85
12|58
748|209
716|117
203|820
393|727
174|856
633|582
869|802
71|635
348|313
852|36
646|402
971|794
766|302
325|819
475|833
261|258
94|135
245|440
914|71
637|269
132|652
529|680
152|193
39|601
479|184
38|785
72|301
132|679
177|47
593|869
825|390
338|462
808|409
508|722
489|58
644|802
124|838
397|62
757|950
813|440
102|549
868|291
681|436
326|377
203|289
523|807
286|314
550|31
660|265
520|826
97|697
806|764
251|330
685|689
774|976
469|281
573|71
491|99
498|742
767|117
993|492
831|101
682|35
574|919
602|23
317|248
827|80
792|493
128|710
342|24
833|931
788|263
422|280
237|682
173|979
405|569
667|890
536|550
19|378
218|928
829|282
615|784
651|819
948|687
167|965
675|575
112|820
971|732
147|205
911|393
218|170
456|734
838|380
832|505
148|882
947|24
711|507
4|710
944|201
883|279
115|149
784|366
753|654
51|364
105|48
949|51
17|415
956|377
394|852
142|825
834|396
58|231
254|618
228|417
286|440
15|912
750|229
110|309
561|582
561|926
496|491
829|443
435|809
645|718
411|465
43|848
74|410
425|20
605|443
507|486
549|781
633|485
819|392
75|334
427|584
8|226
321|509
332|589
943|683
27|609
309|644
961|144
109|315
207|954
844|243
57|719
471|1000
696|797
601|754
698|342
38|498
698|5
546|187
598|181
230|579
971|824
295|313
866|174
238|458
69|531
16|116
353|57
368|937
844|531
948|892
465|140
601|693
897|43
650|203
36|940
516|905
616|31
353|896
481|990
593|488
924|890
545|846
467|967
281|619
200|255
80|431
36|813
327|527
419|419
568|770
823|19
570|256
494|720
64|312
343|954
852|750
78|160
503|350
596|819
334|350
630|193
430|104
243|955
907|258
968|454
563|431
79|697
406|363
216|860
811|337
73|886
624|473
742|980
254|651
258|355
380|543
967|209
904|476
87|225
48|455
258|709
708|282
20|14
640|445
377|513
571|282
484|136
270|350
78|36
41|882
894|39
660|762
559|394
552|887
440|392
296|348
98|724
869|29
989|264
167|471
113|219
342|918
740|398
496|584
140|442
360|284
182|638
989|941
100|616
700|452
10|775
158|309
270|464
445|931
884|479
890|648
554|722
321|150
617|996
624|682
207|742
164|461
805|325
978|682
494|943
822|623
115|572
76|250
180|161
164|584
440|86
133|987
107|932
590|144
591|189
602|853
119|219
94|253
964|831
230|962
77|25
770|482
477|8
885|965
1|382
994|800
278|967
683|489
300|746
56|108
160|822
623|326
559|978
78|893
730|657
13|238
461|604
680|963
725|335
225|88
350|883
289|612
912|459
127|284
913|522
487|123
567|929
876|157
711|850
801|732
105|685
229|983
60|183
978|52
761|528
815|152
134|617
828|955
966|402
691|688
456|940
52|789
612|438
526|713
309|695
566|272
353|329
407|931
771|206
114|242
501|329
702|980
484|314
820|721
536|66
180|758
247|679
436|964
694|504
18|345
975|662
146|35
113|722
256|127
103|963
947|815
199|257
227|422
28|742
951|200
327|306
217|388
200|796
594|569
433|927
833|278
740|766
455|621
321|399
547|317
854|990
487|820
499|546
792|687
293|329
6|292
510|710
226|724
524|850
878|465
378|163
105|316
871|764
833|824
564|844
707|426
113|619
795|160
505|500
199|53
386|304
752|960
800|469
579|646
445|629
702|166
139|288
339|579
730|846
926|84
778|535
517|162
794|813
867|931
130|324
56|133
267|228
920|896
7|257
246|748
104|5
223|354
133|134
148|646
955|299
668|247
632|90
170|528
202|196
110|576
46|816
418|800
541|643
233|995
587|76
641|656
375|224
307|992
213|469
747|604
784|573
497|797
349|748
685|195
134|661
106|232
544|788
197|837
889|454
408|750
598|63
160|293
141|691
551|130
927|844
53|581
934|778
993|955
699|692
852|412
351|644
940|100
224|481
10|45
697|889
661|273
152|284
186|631
693|802
384|479
588|933
206|811
84|217
980|951
359|385
715|10
270|357
492|256
345|896
764|884
522|219
815|777
468|760
163|631
827|185
607|225
360|112
896|251
658|297
97|219
354|15
317|563
839|109
869|430
845|877
888|713
782|836
257|687
109|994
302|412
852|955
174|94
154|879
595|638
452|219
626|348
324|72
239|905
802|696
939|797
626|355
789|232
485|358
541|272
830|149
483|256
569|410
800|639
643|162
672|351
5|269
667|649
609|284
104|940
730|381
306|78
727|933
963|670
486|40
6|551
474|811
728|851
739|520
965|690
723|568
143|87
368|468
644|784
914|583
998|881
420|682
818|533
794|883
894|135
451|124
84|907
642|690
289|524
343|690
313|731
708|102
283|514
365|378
947|196
882|739
645|915
398|11
204|348
863|338
991|910
887|542
204|439
16|235
361|542
76|591
648|636
615|882
895|444
431|162
407|78
19|967
874|824
164|748
910|78
63|627
452|362
494|225
428|914
848|819
882|766
148|742
831|899
401|693
606|344
902|215
869|52
912|388
190|898
226|254
20|630
483|262
935|368
33|696
588|85
194|766
940|608
98|422
520|835
545|187
348|173
796|925
118|759
953|748
237|306
428|351
104|799
514|802
862|392
132|463
663|789
309|638
482|528
415|250
911|450
464|492
743|662
777|189
2|499
268|840
656|615
610|831
469|557
211|121
207|804
351|498
142|609
689|388
45|154
345|656
621|66
993|344
22|459
998|650
910|368
209|520
73|52
941|953
995|467
264|194
924|760
849|696
844|716
787|37
41|687
156|663
930|589
643|807
983|470
438|478
872|653
463|564
827|856
1000|282
555|220
619|866
311|673
493|127
129|618
158|242
640|171
594|302
391|71
260|522
64|170
722|951
624|696
583|880
371|797
995|508
288|319
144|764
42|966
264|973
275|909
794|60
740|953
605|848
152|100
708|418
524|442
597|25
824|246
364|187
699|262
7|943
22|715
744|112
99|617
529|888
675|304
148|612
31|930
672|688
165|5
508|119
531|92
217|908
163|643
461|992
150|328
990|332
994|481
161|69
754|426
86|178
486|698
15|747
476|761
868|779
592|935
206|221
18|388
922|113
56|747
5|862
553|968
176|938
985|601
697|367
126|706
619|778
540|833
588|798
822|860
799|718
820|952
394|80
499|547
909|571
395|494
343|447
774|808
205|165
410|597
766|644
691|725
251|160
117|480
221|680
534|93
256|538
191|467
552|925
471|496
26|360
325|810
204|680
812|652
298|674
910|395
933|890
472|996
510|862
196|61
466|533
626|697
383|198
107|819
855|538
52|317
362|429
136|653
317|449
178|896
931|877
555|857
342|571
285|732
776|190
121|612
894|446
843|601
452|798
268|987
532|269
361|553
207|311
316|721
718|139
339|604
792|467
259|56
325|977
61|483
357|830
560|777
126|222
594|765
767|730
589|941
158|208
746|157
284|960
651|881
90|207
69|932
63|393
423|943
925|57
53|517
527|865
102|892
803|302
2|969
384|702
567|774
689|888
770|770
823|727
33|687
111|742
112|900
777|808
251|214
452|222
483|370
807|138
541|82
678|272
394|174
703|333
803|127
800|548
284|255
772|570
723|904
92|109
482|549
80|334
890|186
896|947
484|848
954|273
302|70
896|453
943|966
593|966
787|444
389|84
1000|363
292|58
613|977
913|947
552|184
715|491
204|952
32|273
821|21
78|999
498|387
907|296
929|351
486|649
803|587
188|893
917|486
195|519
35|586
650|515
647|315
429|457
128|329
703|76
821|994
91|297
749|689
540|798
572|479
669|233
628|918
70|307
867|618
85|969
7|191
789|58
162|585
689|379
691|248
588|608
589|762
479|754
895|909
782|180
128|817
173|243
972|574
555|205
605|790
659|339
587|1000
738|304
968|204
115|811
879|982
867|943
972|406
255|587
258|30
407|657
352|334
535|127
478|424
712|705
394|492
1000|674
402|729
465|59
752|603
875|21
171|948
853|754
549|253
626|411
154|500
178|353
447|464
980|94
843|249
744|943
569|633
817|307
508|803
568|422
161|979
704|325
907|524
277|776
902|575
427|574
999|493
817|174
375|931
252|165
941|5
654|191
39|541
943|731
646|48
287|874
570|156
572|204
228|19
773|704
908|504
796|96
908|351
955|293
784|37
126|478
770|929
939|924
12|115
924|605
593|425
21|891
924|205
518|860
336|668
567|753
522|152
145|218
236|552
604|452
659|782
727|997
444|461
729|187
440|827
701|732
35|52
651|260
470|513
884|785
653|265
672|556
348|894
199|708
933|128
390|86
851|545
111|920
205|205
843|517
282|487
227|257
217|205
953|245
153|870
661|260
728|292
539|472
555|464
513|121
814|415
200|221
730|597
585|543
378|768
366|916
515|765
733|783
558|404
437|351
14|988
196|137
322|49
682|937
598|30
588|325
88|179
259|112
746|702
282|484
417|810
216|948
219|499
806|483
637|809
11|422
548|614
893|841
385|228
884|964
622|932
957|849
198|102
676|929
666|926
759|32
385|332
581|826
438|129
268|759
401|467
437|630
415|194
518|651
978|550
695|562
592|360
165|782
544|815
816|786
801|977
581|741
571|712
788|783
87|384
338|99
514|657
505|547
129|235
720|79
11|3
641|48
560|453
600|582
128|550
456|100
630|912
739|861
788|164
177|730
744|94
64|755
873|797
44|908
393|687
403|854
833|637
431|265
185|313
199|424
463|936
996|863
307|876
321|697
904|474
611|736
564|499
174|646
852|460
476|904
271|378
461|670
327|254
439|423
663|869
846|734
487|450
466|83
514|48
163|58
447|730
729|974
490|774
954|2
478|631
467|14
947|906
595|898
355|381
524|82
833|347
235|392
728|446
52|856
541|916
483|572
531|776
994|261
682|256
638|47
137|992
716|503
705|843
879|664
622|984
212|616
779|704
509|220
717|764
360|625
761|472
582|96
238|651
901|517
677|65
422|216
99|440
314|557
789|644
583|170
861|581
371|995
925|215
842|900
979|508
870|241
401|223
476|978
731|470
136|776
325|973
857|442
376|294
137|279
750|234
160|937
664|461
267|329
5|998
406|478
913|154
792|580
158|713
924|733
637|582
790|671
48|580
823|239
563|603
986|588
572|465
463|15
703|651
182|190
124|19
209|31
521|531
705|876
463|962
491|206
128|93
731|546
534|597
197|212
151|443
131|984
605|283
947|214
12|508
316|341
601|211
639|4
992|999
814|486
969|302
381|886
892|318
623|514
981|419
543|422
877|327
595|685
352|246
330|251
277|591
591|185
775|686
350|606
899|924
290|984
28|491
600|818
66|502
255|595
526|581
791|514
839|405
520|873
56|568
812|860
583|745
756|54
838|729
101|23
894|663
224|319
832|273
597|316
986|467
811|514
346|662
566|348
794|450
180|702
24|53
94|916
351|480
696|658
673|832
41|983
937|902
194|464
12|160
468|537
193|320
39|480
315|917
269|649
737|986
814|118
348|810
846|144
581|238
226|564
530|677
428|543
106|140
467|703
630|535
25|516
376|585
467|28
455|284
213|907
679|939
62|966
898|479
435|402
580|538
909|281
159|551
978|184
411|814
16|327
449|892
696|455
730|984
919|630
829|411
104|239
922|908
463|981
847|286
289|881
733|813
16|805
891|365
665|759
173|569
881|192
787|502
344|219
211|187
266|470
282|848
900|586
950|480
733|663
574|939
458|467
353|556
558|105
620|462
720|597
365|856
20|398
406|148
450|170
475|688
462|611
845|249
134|632
990|695
816|818
18|134
738|682
321|473
442|803
825|990
892|866
581|471
450|482
759|913
258|471
743|168
348|563
744|918
828|628
154|669
921|176
885|991
92|966
637|704
764|112
234|18
180|306
937|799
593|116
241|763
358|712
308|746
559|953
50|130
94|268
416|172
956|368
846|286
802|506
793|536
368|846
768|165
15|377
414|222
419|371
7|197
365|769
403|846
117|141
181|22
143|623
179|512
25|850
613|26
100|391
252|37
371|884
689|931
619|151
294|574
108|324
371|957
367|523
112|389
614|246
21|92
105|485
519|533
778|545
988|63
598|260
37|1
520|246
47|542
658|551
475|729
568|138
986|293
225|709
18|170
843|783
665|186
112|990
117|924
849|902
272|372
709|197
216|524
592|837
688|412
190|517
557|486
881|389
746|878
390|446
347|389
153|580
596|959
349|60
256|930
554|315
170|728
717|97
209|391
469|768
641|782
550|770
640|386
121|146
243|265
286|63
726|755
984|213
532|102
459|882
855|990
169|583
395|778
667|899
606|346
796|289
963|177
41|716
2|319
462|371
998|797
595|610
787|943
839|672
203|46
224|373
27|815
297|389
984|792
465|587
114|966
163|640
43|728
314|485
979|302
156|989
271|20
665|875
837|597
193|369
462|600
908|372
584|846
568|855
977|502
628|295
308|938
769|873
641|673
65|956
617|488
143|693
464|749
609|190
184|416
264|225
186|342
213|842
828|801
973|975
140|624
491|2
937|109
165|975
995|427
407|230
471|119
197|547
791|361
91|113
135|1
428|423
337|206
198|385
343|108
887|316
191|957
94|644
814|176
890|444
45|798
930|577
595|283
935|688
340|346
531|425
269|962
36|620
605|116
914|12
645|304
920|526
793|775
787|660
549|431
822|692
676|755
253|132
60|605
392|455
468|140
114|694
596|384
332|968
945|10
694|966
648|995
786|388
370|980
585|11
884|737
183|402
95|171
543|242
708|675
105|846
696|120
879|703
592|123
397|356
556|280
271|671
640|467
848|128
266|57
540|926
542|787
357|78
136|455
403|598
684|485
334|822
85|510
143|548
806|102
45|726
286|437
65|429
239|686
195|455
786|446
17|208
561|191
535|91
188|759
675|649
669|207
2|22
377|752
539|281
407|241
723|869
621|951
578|968
437|634
658|257
415|192
874|50
378|11
361|299
383|59
735|554
179|911
210|824
352|769
867|321
267|898
785|938
718|333
821|483
692|66
32|960
48|369
252|134
95|518
176|907
160|472
392|430
974|792
363|265
430|928
851|426
779|528
759|551
255|788
282|383
51|325
412|631
898|442
364|828
218|685
