22|3|8
4|24|22
16|12|30
20|18|18
12|2|30
3|15|3
15|1|17
7|27|8
3|6|17
3|24|28
20|11|24
12|10|6
8|22|7
18|14|9
26|1|25
15|11|14
13|11|30
4|23|1
10|3|21
8|9|12
20|15|21
1|5|26
3|10|26
23|30|1
27|28|5
26|25|5
9|8|3
10|26|2
27|11|18
26|25|23
8|6|2
7|21|11
22|16|25
15|25|10
24|15|19
20|25|16
29|5|19
16|14|11
30|20|17
19|4|17
29|20|24
27|3|5
28|6|26
11|18|12
1|10|18
24|1|4
13|20|3
5|27|21
8|13|30
19|13|20
30|15|6
23|24|22
11|25|12
7|7|30
23|28|10
21|10|1
14|19|7
29|29|7
6|8|9
27|10|25
20|13|11
5|5|10
6|16|24
11|23|15
20|7|1
18|17|7
18|25|23
12|17|19
4|29|8
4|25|29
18|10|4
17|21|3
30|24|24
29|8|23
14|16|5
11|3|15
17|29|18
9|18|21
7|12|29
15|29|2
13|2|15
26|13|8
23|7|29
23|1|8
5|20|9
28|9|10
19|17|17
20|15|23
27|17|23
5|6|9
16|7|27
23|27|21
30|30|5
11|11|24
1|13|7
14|4|11
28|10|17
2|11|16
9|6|27
8|28|30
14|12|16
5|8|29
9|20|8
14|12|15
9|17|11
16|14|2
5|9|8
21|23|24
17|14|30
18|20|25
4|22|10
10|6|6
17|2|21
7|10|20
30|9|30
3|16|15
22|21|12
10|30|9
18|24|19
24|21|11
4|16|20
12|5|12
8|28|6
29|26|18
27|10|13
4|5|1
13|9|2
29|12|9
12|3|14
21|29|22
15|10|16
16|18|8
20|2|15
2|30|9
10|26|7
24|1|11
4|24|12
24|6|18
1|12|26
18|26|15
19|28|9
12|7|24
10|12|30
11|7|28
5|1|15
21|5|5
4|16|18
15|29|11
24|7|12
2|17|15
25|26|16
13|24|11
3|12|13
7|10|30
23|28|21
19|22|11
1|21|16
21|29|15
24|29|21
16|25|24
13|11|29
7|3|27
20|15|26
11|23|8
29|16|26
17|3|6
22|6|24
17|2|14
3|6|11
9|29|11
9|19|11
15|7|13
25|27|5
6|14|18
10|5|20
24|27|13
7|3|20
29|30|15
20|2|25
26|23|4
5|8|1
25|30|22
16|2|13
26|25|6
3|26|22
25|4|13
15|11|12
28|20|25
8|19|5
16|1|16
14|18|29
24|3|20
25|27|17
24|18|26
1|16|21
27|4|18
27|5|15
17|22|14
22|11|29
25|15|6
5|20|5
16|15|17
13|9|9
7|24|24
15|10|8
27|21|29
16|14|20
2|17|10
12|28|13
18|19|17
30|30|1
19|30|9
25|29|27
1|20|18
27|8|1
17|21|16
24|1|30
13|5|19
10|12|12
28|24|14
10|16|13
30|21|4
16|4|6
20|28|14
3|22|19
30|11|6
3|24|18
18|4|4
7|23|7
12|28|11
16|18|15
30|8|24
27|29|21
20|24|8
18|28|14
16|1|4
3|11|16
8|27|24
18|15|7
2|20|15
14|20|25
22|20|1
22|23|8
12|25|7
14|12|29
11|7|29
28|8|23
11|24|26
25|15|16
14|4|12
10|13|7
26|24|18
1|19|16
10|25|11
8|19|1
23|30|22
4|6|17
1|30|29
24|27|18
2|25|14
16|14|16
11|15|21
29|26|23
11|13|1
2|5|9
27|12|4
5|27|29
9|17|18
30|22|24
20|26|14
5|20|17
6|9|19
23|22|4
20|24|13
16|9|5
3|8|23
29|14|16
9|27|18
23|20|2
28|5|24
12|26|18
5|13|14
1|26|15
11|30|29
10|5|8
15|8|29
23|22|7
30|25|2
23|6|23
11|9|12
24|28|16
20|21|27
10|23|28
23|4|11
28|25|1
3|2|18
9|25|25
22|26|11
18|27|4
25|30|30
8|15|16
9|14|16
9|24|10
18|1|2
22|10|8
9|17|20
9|10|12
8|14|11
10|21|7
21|2|9
16|18|24
18|26|21
1|9|19
15|12|9
10|22|20
30|2|20
17|11|17
15|11|11
5|24|8
22|3|11
6|6|6
26|10|13
14|5|29
17|24|16
19|26|2
26|25|28
5|13|7
4|20|10
13|22|13
26|11|23
7|25|3
9|3|24
18|19|14
27|14|10
26|13|19
13|14|2
28|24|13
15|27|12
11|27|25
2|13|16
26|16|2
21|27|26
6|14|8
15|21|23
17|13|30
7|29|5
25|2|25
20|20|28
16|5|27
17|10|14
23|21|4
22|4|12
18|5|16
10|9|1
19|19|28
22|24|15
14|2|3
14|29|4
15|18|1
18|20|13
1|24|15
27|28|4
5|20|10
13|28|7
10|3|24
25|17|29
12|20|20
16|4|12
17|1|7
10|1|23
11|11|1
17|1|24
20|8|2
14|7|29
12|11|15
4|11|15
25|19|27
27|5|18
2|30|22
2|22|1
22|21|19
29|7|26
20|29|16
24|30|29
3|22|24
20|9|21
6|24|1
25|4|5
22|30|19
27|9|28
27|28|23
24|6|2
9|1|24
26|28|17
20|21|5
17|18|16
14|25|9
2|27|3
27|18|4
1|11|28
13|3|26
12|1|30
19|9|3
29|16|25
3|25|4
17|23|6
20|29|29
26|6|18
3|25|19
25|10|6
23|8|23
30|8|17
3|6|30
10|17|28
29|26|5
24|17|16
15|22|3
18|9|2
22|11|26
25|12|14
7|30|19
19|24|25
8|7|30
23|3|18
12|21|9
7|4|25
27|21|26
28|21|4
17|29|26
9|1|15
4|28|9
23|7|7
12|25|8
21|26|18
13|23|27
13|26|23
6|1|29
5|25|9
29|4|14
19|22|18
21|25|3
11|7|13
29|2|25
28|13|13
16|28|7
5|1|10
22|21|26
20|25|25
2|22|20
3|7|26
30|4|18
16|6|22
1|12|11
18|29|23
2|6|21
10|26|30
5|20|18
30|30|29
12|25|30
24|25|15
29|20|5
26|21|2
14|10|6
3|10|30
21|19|17
26|17|1
13|2|9
29|25|12
26|18|25
5|15|8
25|5|20
7|6|7
25|23|18
28|9|24
8|5|17
23|11|24
22|28|3
22|19|24
1|7|4
26|25|18
8|7|17
25|4|17
21|23|16
6|28|17
1|19|4
24|2|23
11|8|13
22|17|23
21|3|10
20|11|21
24|18|23
25|24|28
8|10|24
17|27|30
29|4|19
12|25|2
5|2|20
6|11|10
8|15|21
6|15|6
19|15|12
18|6|14
10|18|29
8|2|17
24|26|2
28|1|20
29|12|17
16|24|28
1|23|6
20|9|15
9|13|10
3|18|24
19|12|12
14|8|1
3|10|6
29|12|24
28|11|22
19|10|9
8|11|18
21|21|4
3|17|23
7|11|5
12|6|14
25|7|16
1|20|14
8|2|30
7|12|19
13|4|27
8|26|6
27|13|5
30|27|26
17|14|2
12|23|2
11|3|16
13|9|7
11|19|18
3|20|29
1|29|29
17|3|20
30|2|29
24|8|22
2|24|26
14|10|29
17|4|18
19|19|24
26|26|15
29|20|28
9|18|11
12|21|3
8|17|2
17|22|20
5|10|16
29|4|12
8|23|22
16|21|18
10|11|10
25|23|20
17|26|5
3|8|22
19|25|17
28|1|12
11|21|17
24|3|28
24|29|23
4|3|20
14|26|9
15|3|10
14|6|29
11|3|27
15|25|24
26|20|20
2|28|22
14|24|22
30|21|6
25|17|14
2|29|17
23|4|18
23|10|9
26|23|19
27|25|21
17|23|16
12|23|22
19|8|9
4|19|23
12|11|26
7|17|3
4|27|26
16|11|1
13|2|18
8|16|30
10|26|4
5|24|1
23|21|21
2|21|24
19|29|13
21|26|3
9|25|3
14|1|27
7|11|12
14|30|5
24|16|19
19|23|17
20|1|7
26|8|19
12|6|29
9|14|27
18|30|7
27|5|21
1|14|14
3|18|9
29|13|18
12|5|18
5|24|22
9|1|16
14|21|26
23|30|18
21|24|15
21|14|12
9|14|25
24|18|14
16|24|27
25|11|16
20|3|30
28|12|21
18|2|27
23|13|21
14|2|5
4|28|23
21|29|29
11|18|27
18|21|1
5|5|24
13|20|15
7|22|9
13|30|10
25|20|2
6|7|7
25|26|15
12|21|20
16|2|16
19|30|12
19|17|27
15|3|2
7|17|22
1|1|1
30|5|25
23|13|26
30|14|15
3|4|13
4|13|10
2|16|29
6|12|12
22|7|11
23|13|20
22|6|6
11|17|15
9|2|26
28|11|12
6|22|28
27|12|16
18|8|20
1|15|15
30|29|18
7|30|8
3|12|2
4|1|25
26|16|9
24|25|18
10|21|28
25|24|9
22|13|25
12|10|12
18|8|24
2|17|3
3|1|25
10|26|17
2|7|6
13|7|8
5|24|18
18|28|13
18|16|14
28|12|24
8|29|9
3|4|7
2|1|19
28|22|2
6|3|12
2|22|28
12|18|20
19|14|9
16|5|5
4|10|6
26|16|22
4|1|7
15|20|2
12|28|18
26|11|22
29|8|22
15|2|5
24|19|10
24|22|27
30|22|6
14|12|12
26|20|8
26|22|11
30|13|7
5|7|18
13|16|11
26|12|14
23|21|6
23|25|13
6|29|18
17|22|15
26|3|8
29|18|19
18|2|6
28|22|17
26|5|24
26|12|17
28|28|25
25|7|23
25|8|17
8|20|8
11|20|25
26|26|24
6|20|29
8|14|25
14|3|2
13|8|7
13|7|13
18|14|16
30|6|30
9|2|11
30|13|15
4|12|2
17|16|19
26|28|23
1|26|13
20|11|15
6|5|23
16|27|11
16|5|2
8|23|23
8|12|22
5|1|23
25|8|1
17|29|30
29|23|11
20|1|12
3|17|21
1|19|23
28|29|23
19|10|17
5|19|14
1|20|5
5|10|27
3|29|25
28|13|24
16|13|22
28|13|17
12|22|7
1|6|8
8|11|20
30|14|3
6|29|2
6|29|8
5|7|28
21|1|13
19|3|30
28|30|20
30|22|25
28|3|2
25|13|2
1|11|25
17|16|10
28|28|16
11|27|4
15|27|11
10|5|11
1|13|8
16|2|11
16|5|30
30|11|17
8|29|16
23|5|28
6|29|20
14|27|18
5|16|4
13|18|19
17|25|29
21|30|24
3|19|30
25|11|5
9|26|25
12|5|4
14|15|29
9|27|1
9|20|5
17|20|1
26|5|11
25|26|20
22|15|24
28|17|25
9|11|17
9|27|21
30|18|7
5|8|6
8|13|13
14|28|27
26|18|7
5|6|10
6|6|4
